movie_id,revnue_id,domestic_box_office,international_box_office,worldwide_box_office,opening_weekend
M1127,R1127,"$39,394,666 ","$79,161,864 ","$118,556,530 ","$12,884,416 "
M1128,R1128,"$12,796,861 ","$4,678,614 ","$17,475,475 ","$293,369 "
M1129,R1129,"$31,487,293 ","$2,398,724 ","$33,886,017 ","$11,311,751 "
M1130,R1130,"$5,700,626 ","$22,093,713 ","$27,794,339 ","$144,701 "
M1131,R1131,"$4,442,377 ","$61,734 ","$4,504,111 ","$2,251,075 "
M1132,R1132,"$2,775,593 ","$9,255,850 ","$12,031,443 ","$1,430,294 "
M1133,R1133,"$3,073,392 ","$16,979,566 ","$20,052,958 ","$1,950,260 "
M1134,R1134,"$94,514,402 ","$59,703,766 ","$154,218,168 ","$29,300,465 "
M1135,R1135,"$7,013,191 ","$8,992 ","$7,022,183 ","$3,656,000 "
M1136,R1136,"$13,011,160 ","$870,157 ","$13,881,317 ","$3,409,643 "
M1137,R1137,"$38,122,883 ","$24,087,009 ","$62,209,892 ","$13,316,158 "
M1138,R1138,"$42,194,060 ","$66,802,053 ","$108,996,113 ","$12,286,129 "
M1139,R1139,"$255,959,475 ","$49,746,319 ","$305,705,794 ","$34,119,372 "
M1140,R1140,"$1,702,112 ","$10,711,837 ","$12,413,949 ","$245,398 "
M1141,R1141,"$296,623,634 ","$390,934,093 ","$687,557,727 ","$142,839,137 "
M1142,R1142,"$1,109,660 ","$635,292 ","$1,744,952 ","$44,523 "
M1143,R1143,"$18,298,649 ","$22,222,000 ","$40,520,649 ","$8,114,388 "
M1144,R1144,"$20,778 ","$5,157 ","$25,935 ","$5,087 "
M1145,R1145,"$21,295,021 ","$42,061,112 ","$63,356,133 ","$10,021,215 "
M1146,R1146,"$17,479 ","$70,314 ","$87,793 ","$6,254 "
M1147,R1147,"$11,862,398 ","$5,600,000 ","$17,462,398 ","$5,961,231 "
M1148,R1148,"$42,587,643 ","$112,423,522 ","$155,011,165 ","$18,031,396 "
M1149,R1149,"$37,053,924 ","$4,093,011 ","$41,146,935 ","$13,330,118 "
M1150,R1150,"$169,705,587 ","$43,414,417 ","$213,120,004 ","$26,044,590 "
M1151,R1151,"$237,301 ","$5,402,429 ","$5,639,730 ","$20,508 "
M1152,R1152,"$45,710,178 ","$88,025,106 ","$133,735,284 ","$24,230,123 "
M1153,R1153,"$84,752,907 ","$92,759,125 ","$177,512,032 ","$40,678,424 "
M1154,R1154,"$90,380,162 ","$106,059,531 ","$196,439,693 ","$21,761,408 "
M1155,R1155,"$3,122,616 ","$201,454 ","$3,324,070 ","$77,315 "
M1156,R1156,"$25,379,975 ","$31,893,074 ","$57,273,049 ","$387,618 "
M1157,R1157,"$32,244,051 ","$83,204 ","$32,327,255 ","$10,030,463 "
M1158,R1158,"$177,002,924 ","$437,583,346 ","$614,586,270 ","$49,451,322 "
M1159,R1159,"$89,302,115 ","$170,700,000 ","$260,002,115 ","$29,210,849 "
M1160,R1160,"$73,103,784 ","$132,336,603 ","$205,440,387 ","$24,852,258 "
M1161,R1161,"$36,686 ","$13,556,787 ","$13,593,473 ","$19,768 "
M1162,R1162,"$159,581,587 ","$70,146,187 ","$229,727,774 ","$39,115,043 "
M1163,R1163,"$139,034 ","$109,099 ","$248,133 ","$82,832 "
M1164,R1164,"$155,136,755 ","$245,884,991 ","$401,021,746 ","$56,217,700 "
M1165,R1165,"$126,477,084 ","$275,971,181 ","$402,448,265 ","$51,050,101 "
M1166,R1166,"$26,461,644 ","$45,100,000 ","$71,561,644 ","$11,012,305 "
M1167,R1167,"$36,276,286 ","$19,819,914 ","$56,096,200 ","$12,554,286 "
M1168,R1168,"$115,234,093 ","$231,493,279 ","$346,727,372 ","$25,010,928 "
M1169,R1169,"$256,393,010 ","$329,139,674 ","$585,532,684 ","$77,211,321 "
M1170,R1170,"$15,800,078 ","$58,380,667 ","$74,180,745 ","$471,713 "
M1171,R1171,"$217,326,974 ","$145,278,059 ","$362,605,033 ","$44,307,417 "
M1172,R1172,"$70,107,728 ","$297,154,830 ","$367,262,558 ","$25,783,232 "
M1173,R1173,"$7,916,887 ","$1,759,610 ","$9,676,497 ","$3,477,996 "
M1174,R1174,"$33,456,317 ","$16,980 ","$33,473,297 ","$6,804,764 "
M1175,R1175,"$101,440,743 ","$79,144,516 ","$180,585,259 ","$29,150,721 "
M1176,R1176,"$2,926,565 ","$1,197,712 ","$4,124,277 ","$1,319,286 "
M1177,R1177,"$8,017,467 ","$29,455,184 ","$37,472,651 ","$2,904,380 "
M1178,R1178,"$19,219,250 ","$15,567,861 ","$34,787,111 ","$8,265,357 "
M1179,R1179,"$166,112,167 ","$591,565,581 ","$757,677,748 ","$65,237,614 "
M1180,R1180,"$47,566,524 ","$21,156,324 ","$68,722,848 ","$1,872,458 "
M1181,R1181,"$32,428,195 ","$34,920,023 ","$67,348,218 ","$12,706,654 "
M1182,R1182,"$137,855,863 ","$177,853,834 ","$315,709,697 ","$30,051,075 "
M1183,R1183,"$15,051,977 ","$19,304,783 ","$34,356,760 ","$7,571,417 "
M1184,R1184,"$26,218,170 ","$23,268,704 ","$49,486,874 ","$12,231,160 "
M1185,R1185,"$101,215 ","$1,597 ","$102,812 ","$25,195 "
M1186,R1186,"$176,760,185 ","$294,226,015 ","$470,986,200 ","$54,806,191 "
M1187,R1187,"$37,243,418 ","$38,753,649 ","$75,997,067 ","$13,531,115 "
M1188,R1188,"$115,155 ","$4,800 ","$119,955 ","$11,502 "
M1189,R1189,"$5,359,774 ","$15,837,680 ","$21,197,454 ","$76,834 "
M1190,R1190,"$142,614,158 ","$421,135,165 ","$563,749,323 ","$35,611,637 "
M1191,R1191,"$1,361,512 ","$4,604,134 ","$5,965,646 ","$96,414 "
M1192,R1192,"$568,662 ","$670,512 ","$1,239,174 ","$27,137 "
M1193,R1193,"$84,351,197 ","$62,142,777 ","$146,493,974 ","$19,104,303 "
M1194,R1194,"$32,746,941 ","$75,913,329 ","$108,660,270 ","$220,322 "
M1195,R1195,"$117,229,692 ","$54,456,101 ","$171,685,793 ","$50,353,641 "
M1196,R1196,"$145,526 ","$1,473,627 ","$1,619,153 ","$20,006 "
M1197,R1197,"$6,797,696 ","$5,029,284 ","$11,826,980 ","$102,351 "
M1198,R1198,"$59,699,513 ","$676,734 ","$60,376,247 ","$12,694,770 "
M1199,R1199,"$1,445,366 ","$6,339,863 ","$7,785,229 ","$52,749 "
M1200,R1200,"$1,810,078 ","$2,254,942 ","$4,065,020 ","$75,766 "
M1201,R1201,"$14,744,435 ","$1,983,035 ","$16,727,470 ","$6,842,220 "
M1202,R1202,"$53,374,681 ","$52,513,156 ","$105,887,837 ","$14,506,464 "
M1203,R1203,"$191,719,337 ","$139,614,539 ","$331,333,876 ","$57,071,445 "
M1204,R1204,"$2,429,989 ","$5,787,582 ","$8,217,571 ","$45,433 "
M1205,R1205,"$124,872,350 ","$182,294,484 ","$307,166,834 ","$48,002,523 "
M1206,R1206,"$1,109,199 ","$2,071,053 ","$3,180,252 ","$69,302 "
M1207,R1207,"$42,720,965 ","$44,057,592 ","$86,778,557 ","$16,797,385 "
M1208,R1208,"$368,065,385 ","$607,151,450 ","$975,216,835 ","$84,227,980 "
M1209,R1209,"$268,488,329 ","$474,967,481 ","$743,455,810 ","$82,429,469 "
M1210,R1210,"$1,625,707 ","$1,612,268 ","$3,237,975 ","$26,352 "
M1211,R1211,"$202,706,711 ","$329,154,939 ","$531,861,650 ","$66,411,834 "
M1212,R1212,"$291,045,518 ","$376,954,000 ","$667,999,518 ","$116,619,362 "
M1213,R1213,"$720,828 ","$8,592,474 ","$9,313,302 ","$39,550 "
M1214,R1214,"$18,119,640 ","$24,292,081 ","$42,411,721 ","$7,955,307 "
M1215,R1215,"$179,020,854 ","$475,192,631 ","$654,213,485 ","$54,592,779 "
M1216,R1216,"$176,988 ","$22,567,144 ","$22,744,132 ","$16,568 "
M1217,R1217,"$100,407,760 ","$271,577,258 ","$371,985,018 ","$38,560,195 "
M1218,R1218,"$25,091,816 ","$20,868,439 ","$45,960,255 ","$9,307,626 "
M1219,R1219,"$50,980,159 ","$78,799,569 ","$129,779,728 ","$796,836 "
M1220,R1220,"$143,495,265 ","$87,954,837 ","$231,450,102 ","$413,869 "
M1221,R1221,"$5,990,075 ","$16,764,397 ","$22,754,472 ","$75,721 "
M1222,R1222,"$14,373,825 ","$18,594,823 ","$32,968,648 ","$5,856,872 "
M1223,R1223,"$6,623,082 ","$4,018,941 ","$10,642,023 ","$151,859 "
M1224,R1224,"$19,528,602 ","$11,484,747 ","$31,013,349 ","$7,803,347 "
M1225,R1225,"$92,029,184 ","$79,288,087 ","$171,317,271 ","$30,436,123 "
M1226,R1226,"$13,367,624 ","$16,590,604 ","$29,958,228 ","$5,012,315 "
M1227,R1227,"$39,263,506 ","$5,557,793 ","$44,821,299 ","$15,004,672 "
M1228,R1228,"$13,848,978 ","$31,311,132 ","$45,160,110 ","$190,426 "
M1229,R1229,"$20,211,394 ","$7,700,059 ","$27,911,453 ","$248,847 "
M1230,R1230,"$26,902,075 ","$23,201,733 ","$50,103,808 ","$10,155,121 "
M1231,R1231,"$40,081,410 ","$38,400,000 ","$78,481,410 ","$16,288,361 "
M1232,R1232,"$60,355,347 ","$107,812,451 ","$168,167,798 ","$19,128,001 "
M1233,R1233,"$72,091,016 ","$180,000,000 ","$252,091,016 ","$23,234,394 "
M1234,R1234,"$27,693,292 ","$42,059,110 ","$69,752,402 ","$14,118,444 "
M1235,R1235,"$10,273,187 ","$356,133 ","$10,629,320 ","$546,687 "
M1236,R1236,"$14,046,595 ","$25,707,362 ","$39,753,957 ","$6,293,205 "
M1237,R1237,"$19,551,067 ","$22,085,176 ","$41,636,243 ","$6,702,923 "
M1238,R1238,"$21,002,919 ","$25,998,172 ","$47,001,091 ","$265,900 "
M1239,R1239,"$77,233,467 ","$21,890,189 ","$99,123,656 ","$32,695,407 "
M1240,R1240,"$14,279,575 ","$5,476,502 ","$19,756,077 ","$3,904,047 "
M1241,R1241,"$29,062,561 ","$165,000 ","$29,227,561 ","$11,581,586 "
M1242,R1242,"$73,357,727 ","$57,802,054 ","$131,159,781 ","$21,039,502 "
M1243,R1243,"$100,368,560 ","$75,669,764 ","$176,038,324 ","$36,431,290 "
M1244,R1244,"$1,024,175 ","$5,435,008 ","$6,459,183 ","$139,506 "
M1245,R1245,"$55,802,754 ","$90,793,137 ","$146,595,891 ","$18,622,150 "
M1246,R1246,"$7,691,700 ","$17,788,331 ","$25,480,031 ","$115,708 "
M1247,R1247,"$176,654,505 ","$193,915,271 ","$370,569,776 ","$65,058,524 "
M1248,R1248,"$1,321,194 ","$781,585 ","$2,102,779 ","$77,740 "
M1249,R1249,"$1,348,205 ","$10,000,000 ","$11,348,205 ","$134,005 "
M1250,R1250,"$6,363,628 ","$269,322 ","$6,632,950 ","$2,013,406 "
M1251,R1251,"$4,311,834 ","$3,487,423 ","$7,799,257 ","$39,649 "
M1252,R1252,"$93,051 ","$1,185,420 ","$1,278,471 ","$32,440 "
M1253,R1253,"$96,962,694 ","$127,959,441 ","$224,922,135 ","$22,445,653 "
M1254,R1254,"$12,134,935 ","$16,135,464 ","$28,270,399 ","$5,147,479 "
M1255,R1255,"$101,270 ","$71,597 ","$172,867 ","$31,893 "
M1256,R1256,"$205,842 ","$816,611 ","$1,022,453 ","$138,788 "
M1257,R1257,"$13,261,851 ","$15,511,976 ","$28,773,827 ","$5,350,570 "
M1258,R1258,"$241,407,328 ","$517,129,407 ","$758,536,735 ","$69,431,298 "
M1259,R1259,"$25,702,053 ","$7,136,892 ","$32,838,945 ","$8,407,513 "
M1260,R1260,"$100,206,256 ","$266,822,724 ","$367,028,980 ","$28,760,246 "
M1261,R1261,"$950,792 ","$6,531,595 ","$7,482,387 ","$30,007 "
M1262,R1262,"$46,290,741 ","$81,700,000 ","$127,990,741 ","$14,284,031 "
M1263,R1263,"$4,091 ","$62,578,429 ","$62,582,520 ","$4,091 "
M1264,R1264,"$233,921,534 ","$513,941,241 ","$747,862,775 ","$90,823,660 "
M1265,R1265,"$4,946,250 ","$946,216 ","$5,892,466 ","$54,596 "
M1266,R1266,"$101,470,202 ","$25,068,915 ","$126,539,117 ","$20,719,162 "
M1267,R1267,"$64,473,115 ","$26,793,466 ","$91,266,581 ","$34,058,360 "
M1268,R1268,"$44,672,764 ","$49,000,000 ","$93,672,764 ","$17,325,307 "
M1269,R1269,"$41,152,203 ","$47,320,813 ","$88,473,016 ","$10,547,068 "
M1270,R1270,"$45,512,466 ","$23,335,980 ","$68,848,446 ","$522,996 "
M1271,R1271,"$59,650,222 ","$120,498,675 ","$180,148,897 ","$17,435,092 "
M1272,R1272,"$201,151,353 ","$341,200,000 ","$542,351,353 ","$67,877,361 "
M1273,R1273,"$31,569,268 ","$73,432,788 ","$105,002,056 ","$13,346,782 "
M1274,R1274,"$10,219,501 ","$2,994,550 ","$13,214,051 ","$4,772,613 "
M1275,R1275,"$1,329,249 ","$3,458,569 ","$4,787,818 ","$50,955 "
M1276,R1276,"$341,268,248 ","$663,361,687 ","$1,004,629,935 ","$75,063,401 "
M1277,R1277,"$363,070,709 ","$421,086,402 ","$784,157,111 ","$132,434,639 "
M1278,R1278,"$46,843,513 ","$53,160,267 ","$100,003,780 ","$17,878,911 "
M1279,R1279,"$28,848,693 ","$26,500,000 ","$55,348,693 ","$13,841,146 "
M1280,R1280,"$3,229,457 ","$521,789,022 ","$525,018,479 ","$985,052 "
M1281,R1281,"$49,121,934 ","$611,611 ","$49,733,545 ","$17,958,183 "
M1282,R1282,"$25,593,755 ","$31,595,653 ","$57,189,408 ","$8,931,973 "
M1283,R1283,"$39,687,694 ","$59,447,877 ","$99,135,571 ","$13,180,769 "
M1284,R1284,"$4,017,609 ","$8,380,004 ","$12,397,613 ","$730,819 "
M1285,R1285,"$127,706,877 ","$212,677,264 ","$340,384,141 ","$34,440,317 "
M1286,R1286,"$31,664,162 ","$32,941,600 ","$64,605,762 ","$9,421,369 "
M1287,R1287,"$4,617,608 ","$26,459,810 ","$31,077,418 ","$1,924,860 "
M1288,R1288,"$82,280,579 ","$112,800,000 ","$195,080,579 ","$27,515,871 "
M1289,R1289,"$114,434,010 ","$266,933,036 ","$381,367,046 ","$46,607,250 "
M1290,R1290,"$27,793,018 ","$55,124,265 ","$82,917,283 ","$13,002,632 "
M1291,R1291,"$7,123,919 ","$2,493,483 ","$9,617,402 ","$686,378 "
M1292,R1292,"$15,298,133 ","$31,300,000 ","$46,598,133 ","$7,783,266 "
M1293,R1293,"$4,694,491 ","$1,481,623 ","$6,176,114 ","$2,153,109 "
M1294,R1294,"$14,190,901 ","$22,529,851 ","$36,720,752 ","$5,836,973 "
M1295,R1295,"$22,532,572 ","$47,683,925 ","$70,216,497 ","$9,484,627 "
M1296,R1296,"$23,530,831 ","$4,351,395 ","$27,882,226 ","$7,868,465 "
M1297,R1297,"$15,000 ","$29,815,239 ","$29,830,239 ","$15,000 "
M1298,R1298,"$12,574,914 ","$17,077,822 ","$29,652,736 ","$159,017 "
M1299,R1299,"$109,205,660 ","$63,244,763 ","$172,450,423 ","$34,286,740 "
M1300,R1300,"$75,590,286 ","$26,646,310 ","$102,236,596 ","$24,733,155 "
M1301,R1301,"$13,077,184 ","$5,812,788 ","$18,889,972 ","$4,650,812 "
M1302,R1302,"$9,228,788 ","$21,131,782 ","$30,360,570 ","$251,337 "
M1303,R1303,"$381,193,157 ","$947,573,433 ","$1,328,766,590 ","$169,189,427 "
M1304,R1304,"$80,360,866 ","$90,444,659 ","$170,805,525 ","$20,065,617 "
M1305,R1305,"$117,538,559 ","$94,879,042 ","$212,417,601 ","$28,302,165 "
M1306,R1306,"$52,474,616 ","$84,957,003 ","$137,431,619 ","$19,011,188 "
M1307,R1307,"$55,675,313 ","$84,041,404 ","$139,716,717 ","$16,112,211 "
M1308,R1308,"$337,997 ","$1,129,281 ","$1,467,278 ","$43,651 "
M1309,R1309,"$3,247,816 ","$35,287,932 ","$38,535,748 ","$160,103 "
M1310,R1310,"$1,044,143 ","$20,226,147 ","$21,270,290 ","$100,268 "
M1311,R1311,"$92,186,262 ","$60,380,619 ","$152,566,881 ","$23,808,032 "
M1312,R1312,"$58,401,464 ","$17,799,257 ","$76,200,721 ","$17,734,040 "
M1313,R1313,"$33,679,655 ","$29,674,459 ","$63,354,114 ","$12,289,375 "
M1314,R1314,"$2,013,456 ","$5,571,555 ","$7,585,011 ","$44,064 "
M1315,R1315,"$36,447,959 ","$2,769,953 ","$39,217,912 ","$10,515,659 "
M1316,R1316,"$20,620 ","$740,058 ","$760,678 ","$3,324 "
M1317,R1317,"$200,676,069 ","$328,400,000 ","$529,076,069 ","$93,188,384 "
M1318,R1318,"$767,732 ","$388,577 ","$1,156,309 ","$63,461 "
M1319,R1319,"$10,429,707 ","$107,634 ","$10,537,341 ","$4,311,083 "
M1320,R1320,"$150,086,800 ","$120,857,628 ","$270,944,428 ","$49,033,915 "
M1321,R1321,"$2,274,649 ","$753,307 ","$3,027,956 ","$77,031 "
M1322,R1322,"$60,522,097 ","$190,977,568 ","$251,499,665 ","$27,520,040 "
M1323,R1323,"$117,723,989 ","$225,045,211 ","$342,769,200 ","$29,350,389 "
M1324,R1324,"$79,727,149 ","$158,475,519 ","$238,202,668 ","$29,685,274 "
M1325,R1325,"$46,000 ","$10,431,506 ","$10,477,506 ","$46,000 "
M1326,R1326,"$30,080,225 ","$34,139,971 ","$64,220,196 ","$11,355,225 "
M1327,R1327,"$8,005,586 ","$34,440,869 ","$42,446,455 ","$3,342,697 "
M1328,R1328,"$709,982 ","$193,348,521 ","$194,058,503 ","$166,391 "
M1329,R1329,"$10,907,291 ","$5,731,009 ","$16,638,300 ","$5,324,240 "
M1330,R1330,"$275,380 ","$89,227 ","$364,607 ","$123,428 "
M1331,R1331,"$74,273,505 ","$89,762,248 ","$164,035,753 ","$1,226,333 "
M1332,R1332,"$14,998,070 ","$48,213,018 ","$63,211,088 ","$6,702,434 "
M1333,R1333,"$175,750,384 ","$134,820,176 ","$310,570,560 ","$53,003,468 "
M1334,R1334,"$48,237,389 ","$23,153,212 ","$71,390,601 ","$14,533,702 "
M1335,R1335,"$4,886,216 ","$47,888 ","$4,934,104 ","$439,925 "
M1336,R1336,"$11,511,323 ","$267,073 ","$11,778,396 ","$4,080,687 "
M1337,R1337,"$6,409,528 ","$2,357,810 ","$8,767,338 ","$2,636,048 "
M1338,R1338,"$36,316,032 ","$36,200,787 ","$72,516,819 ","$12,621,090 "
M1339,R1339,"$23,216,709 ","$81,288,108 ","$104,504,817 ","$3,755,575 "
M1340,R1340,"$35,161,554 ","$33,533,889 ","$68,695,443 ","$14,611,273 "
M1341,R1341,"$14,543,943 ","$28,986,338 ","$43,530,281 ","$1,900,523 "
M1342,R1342,"$30,691,439 ","$46,529,157 ","$77,220,596 ","$11,161,074 "
M1343,R1343,"$18,451,251 ","$14,263,567 ","$32,714,818 ","$7,027,472 "
M1344,R1344,"$38,577,772 ","$81,090,578 ","$119,668,350 ","$14,902,692 "
M1345,R1345,"$107,918,810 ","$86,264,224 ","$194,183,034 ","$77,873 "
M1346,R1346,"$1,429,299 ",$154 ,"$1,429,453 ","$366,909 "
M1347,R1347,"$22,455,510 ","$57,772,109 ","$80,227,619 ","$10,011,682 "
M1348,R1348,"$6,113,834 ","$44,700,000 ","$50,813,834 ","$177,339 "
M1349,R1349,"$10,330,853 ","$6,702,578 ","$17,033,431 ","$4,424,126 "
M1350,R1350,"$14,363,397 ","$4,758,134 ","$19,121,531 ","$231,964 "
M1351,R1351,"$23,186,769 ","$16,500,000 ","$39,686,769 ","$7,453,944 "
M1352,R1352,"$35,608,245 ","$25,840,890 ","$61,449,135 ","$13,096,065 "
M1353,R1353,"$48,764 ","$2,823 ","$51,587 ","$7,505 "
M1354,R1354,"$352,390,543 ","$771,403,536 ","$1,123,794,079 ","$97,852,865 "
M1355,R1355,"$514,237 ","$8,747,474 ","$9,261,711 ","$30,372 "
M1356,R1356,"$2,434,652 ","$8,739,066 ","$11,173,718 ","$111,734 "
M1357,R1357,"$25,107,267 ","$23,851,086 ","$48,958,353 ","$9,106,906 "
M1358,R1358,"$127,564 ","$155,123 ","$282,687 ","$4,584 "
M1359,R1359,"$113,568 ","$6,698,962 ","$6,812,530 ","$23,527 "
M1360,R1360,"$60,128,566 ","$235,745,624 ","$295,874,190 ","$26,650,264 "
M1361,R1361,"$8,462,347 ","$11,645,586 ","$20,107,933 ","$3,747,780 "
M1362,R1362,"$112,200,072 ","$249,800,000 ","$362,000,072 ","$41,671,198 "
M1363,R1363,"$107,518,682 ","$155,275,759 ","$262,794,441 ","$33,531,068 "
M1364,R1364,"$8,110,621 ","$15,130,568 ","$23,241,189 ","$246,914 "
M1365,R1365,"$4,067,398 ","$7,151,223 ","$11,218,621 ","$137,398 "
M1366,R1366,"$238,679,850 ","$550,620,594 ","$789,300,444 ","$97,375,245 "
M1367,R1367,"$228,778,661 ","$238,602,923 ","$467,381,584 ","$70,165,559 "
M1368,R1368,"$3,005,605 ","$32,885,652 ","$35,891,257 ","$9,653 "
M1369,R1369,"$9,177,065 ","$130,101 ","$9,307,166 ","$4,611,534 "
M1370,R1370,"$17,510,118 ","$33,068,293 ","$50,578,411 ","$414,487 "
M1371,R1371,"$35,552,383 ","$34,292,628 ","$69,845,011 ","$501,003 "
M1372,R1372,"$250,863,268 ","$328,583,139 ","$579,446,407 ","$30,433,781 "
M1373,R1373,"$59,908,565 ","$40,469,706 ","$100,378,271 ","$10,033,960 "
M1374,R1374,"$408,015 ","$21,433 ","$429,448 ","$36,134 "
M1375,R1375,"$17,142,080 ","$24,353,133 ","$41,495,213 ","$7,892,539 "
M1376,R1376,"$28,700,285 ","$32,923,534 ","$61,623,819 ","$10,610,060 "
M1377,R1377,"$25,801,570 ","$12,557,740 ","$38,359,310 ","$10,203,437 "
M1378,R1378,"$33,078,266 ","$56,322,596 ","$89,400,862 ","$8,540,370 "
M1379,R1379,"$53,862,963 ","$114,202,737 ","$168,065,700 ","$18,685,137 "
M1380,R1380,"$8,267,544 ","$37,018,346 ","$45,285,890 ","$3,190,525 "
M1381,R1381,"$7,500,310 ","$1,851,779 ","$9,352,089 ","$3,376,669 "
M1382,R1382,"$130,164,645 ","$137,820,811 ","$267,985,456 ","$43,565,135 "
M1383,R1383,"$126,631,277 ","$160,963,300 ","$287,594,577 ","$38,021,044 "
M1384,R1384,"$63,300,095 ","$72,459,599 ","$135,759,694 ","$31,756,764 "
M1385,R1385,"$8,093,373 ","$4,312,100 ","$12,405,473 ","$1,328,448 "
M1386,R1386,"$2,402,004 ","$39,735,608 ","$42,137,612 ","$170,575 "
M1387,R1387,"$110,515,313 ","$80,629,943 ","$191,145,256 ","$25,812,796 "
M1388,R1388,"$44,089,964 ","$180,167 ","$44,270,131 ","$10,678,430 "
M1389,R1389,"$87,341,380 ","$15,062,639 ","$102,404,019 ","$23,245,025 "
M1390,R1390,"$4,078,607 ","$737,283 ","$4,815,890 ","$277,839 "
M1391,R1391,"$16,289,867 ","$1,300,000 ","$17,589,867 ","$6,230,669 "
M1392,R1392,"$73,548 ","$1,516,698 ","$1,590,246 ","$34,394 "
M1393,R1393,"$102,491,776 ","$303,268,449 ","$405,760,225 ","$40,457,770 "
M1394,R1394,"$2,511,476 ","$3,518,653 ","$6,030,129 ","$70,234 "
M1395,R1395,"$33,316,821 ","$8,454,347 ","$41,771,168 ","$10,464,314 "
M1396,R1396,"$16,204,793 ","$15,738,608 ","$31,943,401 ","$6,868,397 "
M1397,R1397,"$124,870,275 ","$111,957,402 ","$236,827,677 ","$30,304,648 "
M1398,R1398,"$4,444,637 ","$12,775,454 ","$17,220,091 ","$189,703 "
M1399,R1399,"$1,759,252 ","$124,999 ","$1,884,251 ","$62,087 "
M1400,R1400,"$100,292,856 ","$115,156,141 ","$215,448,997 ","$31,603,106 "
M1401,R1401,"$22,965,110 ","$13,167,904 ","$36,133,014 ","$8,057,010 "
M1402,R1402,"$13,843,771 ","$45,324,921 ","$59,168,692 ","$5,079,566 "
M1403,R1403,"$191,450,875 ","$368,704,508 ","$560,155,383 ","$66,135,507 "
M1404,R1404,"$68,224,452 ","$121,400,000 ","$189,624,452 ","$18,445,355 "
M1405,R1405,"$116,601,172 ","$102,934,320 ","$219,535,492 ","$53,174,303 "
M1406,R1406,"$190,946 ","$120,000 ","$310,946 ","$27,330 "
M1407,R1407,"$17,804,299 ","$25,799,691 ","$43,603,990 ","$6,884,964 "
M1408,R1408,"$246,574 ","$64,317 ","$310,891 ","$11,550 "
M1409,R1409,"$26,593,646 ","$19,777,324 ","$46,370,970 ","$11,416,164 "
M1410,R1410,"$57,744,720 ","$12,842,548 ","$70,587,268 ","$20,512,304 "
M1411,R1411,"$35,606,376 ","$32,344,347 ","$67,950,723 ","$13,177,790 "
M1412,R1412,"$123,570 ","$7,761,478 ","$7,885,048 ","$42,826 "
M1413,R1413,"$41,034,350 ","$29,131,550 ","$70,165,900 ","$20,366,613 "
M1414,R1414,"$1,370,646 ","$717,744 ","$2,088,390 ","$81,006 "
M1415,R1415,"$144,840,419 ","$208,800,000 ","$353,640,419 ","$50,085,184 "
M1416,R1416,"$1,930,282 ","$1,693,327 ","$3,623,609 ","$87,946 "
M1417,R1417,"$70,269,899 ","$85,959,151 ","$156,229,050 ","$12,158,168 "
M1418,R1418,"$13,756,082 ","$54,111,916 ","$67,867,998 ","$89,097 "
M1419,R1419,"$1,308,696 ","$5,369,337 ","$6,678,033 ","$76,817 "
M1420,R1420,"$75,030,163 ","$174,457,952 ","$249,488,115 ","$23,239,907 "
M1421,R1421,"$82,985,708 ","$61,000,000 ","$143,985,708 ","$11,457,353 "
M1422,R1422,"$103,365,956 ","$52,254,394 ","$155,620,350 ","$378,950 "
M1423,R1423,"$16,655,224 ","$5,315,607 ","$21,970,831 ","$5,815,474 "
M1424,R1424,"$162,586,036 ","$144,725,057 ","$307,311,093 ","$26,541,709 "
M1425,R1425,"$63,280,000 ","$141,640,447 ","$204,920,447 ","$12,778,913 "
M1426,R1426,"$9,204,489 ","$902,486 ","$10,106,975 ","$85,805 "
M1427,R1427,"$623,357,910 ","$891,742,301 ","$1,515,100,211 ","$207,438,708 "
M1428,R1428,"$91,547,205 ","$21,826,559 ","$113,373,764 ","$33,636,303 "
M1429,R1429,"$16,684,352 ","$57,605,953 ","$74,290,305 ","$361,359 "
M1430,R1430,"$5,669,081 ","$4,357,174 ","$10,026,255 ","$1,885,608 "
M1431,R1431,"$793,352 ","$406,994 ","$1,200,346 ","$39,962 "
M1432,R1432,"$17,484 ","$6,535,702 ","$6,553,186 ","$10,230 "
M1433,R1433,"$44,480,275 ","$1,227,649 ","$45,707,924 ","$11,020,798 "
M1434,R1434,"$12,314,651 ","$511,993 ","$12,826,644 ","$5,963,324 "
M1435,R1435,"$34,030,343 ","$9,498,291 ","$43,528,634 ","$10,809,149 "
M1436,R1436,"$10,664,749 ","$13,813,864 ","$24,478,613 ","$5,028,702 "
M1437,R1437,"$11,686,940 ","$10,426,135 ","$22,113,075 ","$5,900,528 "
M1438,R1438,"$3,287,315 ","$4,832,833 ","$8,120,148 ","$1,561,949 "
M1439,R1439,"$9,736,045 ","$17,203,880 ","$26,939,925 ","$4,060,012 "
M1440,R1440,$728 ,"$731,039 ","$731,767 ",$728 
M1441,R1441,"$20,300,218 ","$14,058,812 ","$34,359,030 ","$5,501,406 "
