movie_id,movie_title,production_budget
M2510,Welcome Home Roscoe Jenkins,"$27,500,000 "
M2511,In Bruges,"$15,000,000 "
M2512,Foolâ€™s Gold,"$72,500,000 "
M2513,Bikur Ha-Tizmoret,"$750,000 "
M2514,Sukkar banat,"$1,600,000 "
M2515,Strange Wilderness,"$20,000,000 "
M2516,Street Fighter: The Legend of Chun-Li,"$50,000,000 "
M2517,No Strings Attached,"$25,000,000 "
M2518,The Company Men,"$15,000,000 "
M2519,The Green Hornet,"$110,000,000 "
M2520,The Dilemma,"$70,000,000 "
M2521,Season of the Witch,"$40,000,000 "
M2522,Edge of Darkness,"$60,000,000 "
M2523,Tooth Fairy,"$48,000,000 "
M2524,To Save a Life,"$500,000 "
M2525,Barney's Version,"$30,000,000 "
M2526,Legion,"$26,000,000 "
M2527,Extraordinary Measures,"$31,000,000 "
M2528,Trapped,"$30,000,000 "
M2529,Eye See You,"$55,000,000 "
M2530,The Four Feathers,"$35,000,000 "
M2531,The Banger Sisters,"$10,000,000 "
M2532,8 femmes,"$8,000,000 "
M2533,Barbershop,"$12,000,000 "
M2534,Nacho Libre,"$32,000,000 "
M2535,The Lake House,"$40,000,000 "
M2536,Garfield: A Tail of Two Kitties,"$60,000,000 "
M2537,The Fast and the Furious: Tokyo Drift,"$85,000,000 "
M2538,A Prairie Home Companion,"$10,000,000 "
M2539,Spider-Man 3,"$258,000,000 "
M2540,Lucky You,"$55,000,000 "
M2541,Waitress,"$1,500,000 "
M2542,Next,"$70,000,000 "
M2543,Fantastic Four,"$87,500,000 "
M2544,Dark Water,"$60,000,000 "
M2545,Rebound,"$45,000,000 "
M2546,War of the Worlds,"$132,000,000 "
M2547,Rize,"$700,000 "
M2548,George A. Romero's Land of the Dead,"$18,975,000 "
M2549,Bewitched,"$80,000,000 "
M2550,La marche de l'empereur,"$3,400,000 "
M2551,Herbie: Fully Loaded,"$50,000,000 "
M2552,Hearts in Atlantis,"$31,000,000 "
M2553,Donâ€™t Say a Word,"$50,000,000 "
M2554,Hardball,"$21,000,000 "
M2555,Spider-Man 2,"$200,000,000 "
M2556,Two Brothers,"$72,000,000 "
M2557,The Notebook,"$30,000,000 "
M2558,White Chicks,"$20,000,000 "
M2559,Fahrenheit 9/11,"$6,000,000 "
M2560,The Terminal,"$75,000,000 "
M2561,Dodgeball: A True Underdog Story,"$30,000,000 "
M2562,Around the World in 80 Days,"$110,000,000 "
M2563,Dumb and Dumberer: When Harry Met Lloyd,"$30,000,000 "
M2564,Whale Rider,"$4,300,000 "
M2565,2 Fast 2 Furious,"$76,000,000 "
M2566,Wrong Turn,"$10,000,000 "
M2567,The Italian Job,"$60,000,000 "
M2568,Finding Nemo,"$94,000,000 "
M2569,Best in Show,"$6,000,000 "
M2570,Urban Legends: Final Cut,"$15,000,000 "
M2571,Dancer in the Dark,"$12,500,000 "
M2572,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert Tour,"$6,500,000 "
M2573,Untraceable,"$35,000,000 "
M2574,The Eye,"$12,000,000 "
M2575,Meet the Spartans,"$30,000,000 "
M2576,Rambo,"$47,500,000 "
M2577,How She Move,"$17,000,000 "
M2578,"4 luni, 3 saptamani si 2 zile","$900,000 "
M2579,U2 3D,"$15,000,000 "
M2580,Fired Up,"$20,000,000 "
M2581,The International,"$50,000,000 "
M2582,Friday the 13th,"$17,000,000 "
M2583,Gomorra,"$6,200,000 "
M2584,Two Lovers,"$12,000,000 "
M2585,Push,"$38,000,000 "
M2586,He's Just Not That Into You,"$40,000,000 "
M2587,Coraline,"$60,000,000 "
M2588,The Spy Next Door,"$28,000,000 "
M2589,The Last Station,"$18,000,000 "
M2590,Fish Tank,"$3,000,000 "
M2591,The Book of Eli,"$80,000,000 "
M2592,Leap Year,"$19,000,000 "
M2593,Youth in Revolt,"$18,000,000 "
M2594,Daybreakers,"$20,000,000 "
M2595,Swimfan,"$10,000,000 "
M2596,City by the Sea,"$40,000,000 "
M2597,FearDotCom,"$40,000,000 "
M2598,Serving Sara,"$29,000,000 "
M2599,The Puffy Chair,"$15,000 "
M2600,The Omen,"$25,000,000 "
M2601,The Break-Up,"$52,000,000 "
M2602,Banlieue 13,"$15,000,000 "
M2603,X-Men: The Last Stand,"$210,000,000 "
M2604,An Inconvenient Truth,"$1,000,000 "
M2605,Over the Hedge,"$80,000,000 "
M2606,In the Land of Women,"$10,500,000 "
M2607,The Perfect Man,"$10,000,000 "
M2608,Me and You and Everyone We Know,"$2,000,000 "
M2609,Batman Begins,"$150,000,000 "
M2610,Mr. and Mrs. Smith,"$110,000,000 "
M2611,The Honeymooners,"$27,000,000 "
M2612,Hauru no ugoku shiro,"$24,000,000 "
M2613,The Adventures of Sharkboy and Lavagirl in 3-D,"$50,000,000 "
M2614,High Tension,"$2,850,000 "
M2615,The Glass House,"$22,000,000 "
M2616,Le Fabuleux destin d'AmÃ©lie Poulain,"$10,350,000 "
M2617,Rock Star,"$38,000,000 "
M2618,Jeepers Creepers,"$10,000,000 "
M2619,Lucky Break,"$6,000,000 "
M2620,Jay and Silent Bob Strike Back,"$22,000,000 "
M2621,The Stepford Wives,"$100,000,000 "
M2622,Napoleon Dynamite,"$400,000 "
M2623,Garfield: The Movie,"$50,000,000 "
M2624,The Chronicles of Riddick,"$120,000,000 "
M2625,Harry Potter and the Prisoner of Azkaban,"$130,000,000 "
M2626,Saved!,"$5,000,000 "
M2627,Raising Helen,"$50,000,000 "
M2628,Bruce Almighty,"$81,000,000 "
M2629,The Matrix Reloaded,"$150,000,000 "
M2630,Bait,"$35,000,000 "
M2631,Almost Famous,"$60,000,000 "
M2632,The Watcher,"$33,000,000 "
M2633,Nurse Betty,"$24,000,000 "
M2634,Cloverfield,"$25,000,000 "
M2635,27 Dresses,"$30,000,000 "
M2636,In the Name of the King: A Dungeon Siege Tale,"$60,000,000 "
M2637,The Pirates Who Don't Do Anything: A VeggieTales Movie,"$15,000,000 "
M2638,One Missed Call,"$20,000,000 "
M2639,New in Town,"$8,000,000 "
M2640,Entre les murs,"$3,250,000 "
M2641,Outlander,"$50,000,000 "
M2642,Underworld 3: Rise of the Lycans,"$35,000,000 "
M2643,Inkheart,"$60,000,000 "
M2644,Donkey Punch,"$750,000 "
M2645,One Hour Photo,"$12,000,000 "
M2646,Possession,"$25,000,000 "
M2647,Blue Crush,"$30,000,000 "
M2648,xXx,"$70,000,000 "
M2649,The Good Girl,"$8,000,000 "
M2650,Spy Kids 2: The Island of Lost Dreams,"$38,000,000 "
M2651,Signs,"$70,702,619 "
M2652,The Da Vinci Code,"$125,000,000 "
M2653,Goal! The Dream Begins,"$33,000,000 "
M2654,Dead Man's Shoes,"$1,125,000 "
M2655,Mission: Impossible III,"$150,000,000 "
M2656,Hoot,"$15,000,000 "
M2657,Disturbia,"$20,000,000 "
M2658,Sunshine,"$40,000,000 "
M2659,Zwartboek,"$22,000,000 "
M2660,Grindhouse,"$53,000,000 "
M2661,The Reaping,"$40,000,000 "
M2662,Cinderella Man,"$88,000,000 "
M2663,Madagascar,"$75,000,000 "
M2664,The Longest Yard,"$82,000,000 "
M2665,Star Wars Ep. III: Revenge of the Sith,"$115,000,000 "
M2666,Rat Race,"$48,000,000 "
M2667,Captain Corelli's Mandolin,"$57,000,000 "
M2668,American Outlaws,"$35,000,000 "
M2669,American Pie 2,"$30,000,000 "
M2670,The Others,"$17,000,000 "
M2671,The Day After Tomorrow,"$125,000,000 "
M2672,Shrek 2,"$70,000,000 "
M2673,Les invasions barbares,"$5,000,000 "
M2674,Daddy Day Care,"$60,000,000 "
M2675,Owning Mahowny,"$10,000,000 "
M2676,The Lizzie McGuire Movie,"$15,000,000 "
M2677,Paul Blart: Mall Cop,"$26,000,000 "
M2678,Bring it On,"$10,000,000 "
M2679,My Bloody Valentine,"$14,000,000 "
M2680,Notorious,"$19,000,000 "
M2681,Defiance,"$50,000,000 "
M2682,Hotel for Dogs,"$35,000,000 "
M2683,Not Easily Broken,"$5,000,000 "
M2684,The Unborn,"$16,000,000 "
M2685,Bride Wars,"$30,000,000 "
M2686,Stuart Little 2,"$120,000,000 "
M2687,Tadpole,"$150,000 "
M2688,Austin Powers in Goldmember,"$63,000,000 "
M2689,K-19: The Widowmaker,"$90,000,000 "
M2690,Eight Legged Freaks,"$30,000,000 "
M2691,Road to Perdition,"$80,000,000 "
M2692,An American Haunting,"$14,000,000 "
M2693,United 93,"$18,000,000 "
M2694,Stick It,"$20,000,000 "
M2695,Cars,"$70,000,000 "
M2696,R.V.,"$55,000,000 "
M2697,Akeelah and the Bee,"$8,000,000 "
M2698,Silent Hill,"$50,000,000 "
M2699,Blades of Glory,"$61,000,000 "
M2700,Shooter,"$60,000,000 "
M2701,TMNT,"$35,000,000 "
M2702,Reign Over Me,"$20,000,000 "
M2703,Namastey London,"$8,400,000 "
M2704,Monster-in-Law,"$45,000,000 "
M2705,Mindhunters,"$27,000,000 "
M2706,Kicking and Screaming,"$45,000,000 "
M2707,Danny the Dog,"$43,000,000 "
M2708,Kingdom of Heaven,"$110,000,000 "
M2709,House of Wax,"$35,000,000 "
M2710,Rush Hour 2,"$90,000,000 "
M2711,The Princess Diaries,"$30,000,000 "
M2712,Sen to Chihiro no Kamikakushi,"$19,000,000 "
M2713,Planet of the Apes,"$100,000,000 "
M2714,X-Men 2,"$125,000,000 "
M2715,Breakin' All the Rules,"$9,000,000 "
M2716,The Real Cancun,"$4,000,000 "
M2717,Steal,"$15,000,000 "
M2718,The Cell,"$35,000,000 "
M2719,The Replacements,"$50,000,000 "
M2720,The Original Kings of Comedy,"$3,000,000 "
M2721,Bless the Child,"$40,000,000 "
M2722,Autumn in New York,"$40,000,000 "
M2723,Halloween: Resurrection,"$15,000,000 "
M2724,The Crocodile Hunter: Collision Course,"$12,500,000 "
M2725,Men in Black 2,"$140,000,000 "
M2726,Like Mike,"$30,000,000 "
M2727,Mr. Deeds,"$50,000,000 "
M2728,American Dreamz,"$17,000,000 "
M2729,Scary Movie 4,"$40,000,000 "
M2730,The Wild,"$80,000,000 "
M2731,The Hills Have Eyes II,"$15,000,000 "
M2732,Premonition,"$20,000,000 "
M2733,I Think I Love My Wife,"$14,000,000 "
M2734,Dead Silence,"$20,000,000 "
M2735,The Namesake,"$8,500,000 "
M2736,XXX: State of the Union,"$60,000,000 "
M2737,The Holy Girl,"$1,400,000 "
M2738,The Hitchhiker's Guide to the Galaxy,"$45,000,000 "
M2739,Crash,"$7,303,082 "
M2740,A Lot Like Love,"$25,000,000 "
M2741,High Heels and Low Lifes,"$10,000,000 "
M2742,Hedwig and the Angry Inch,"$6,000,000 "
M2743,Brother,"$12,000,000 "
M2744,America's Sweethearts,"$46,000,000 "
M2745,The Score,"$68,000,000 "
M2746,Jurassic Park III,"$93,000,000 "
M2747,Legally Blonde,"$18,000,000 "
M2748,Made,"$5,000,000 "
M2749,Bully,"$2,100,000 "
M2750,Final Fantasy: The Spirits Within,"$137,000,000 "
M2751,Scary Movie 2,"$45,000,000 "
M2752,Cats & Dogs,"$60,000,000 "
M2753,Troy,"$150,000,000 "
M2754,Super Size Me,"$65,000 "
M2755,New York Minute,"$40,000,000 "
M2756,Van Helsing,"$170,000,000 "
M2757,Identity,"$28,000,000 "
M2758,Winged Migration,"$28,000,000 "
M2759,Confidence,"$15,000,000 "
M2760,Lilja 4-ever,"$4,500,000 "
M2761,Malibuâ€™s Most Wanted,"$15,000,000 "
M2762,Holes,"$20,000,000 "
M2763,A Mighty Wind,"$6,000,000 "
M2764,Chasing Papi,"$9,000,000 "
M2765,Bulletproof Monk,"$52,000,000 "
M2766,Space Cowboys,"$65,000,000 "
M2767,Coyote Ugly,"$45,000,000 "
M2768,Nutty Professor II: The Klumps,"$84,000,000 "
M2769,Lilo & Stitch,"$80,000,000 "
M2770,Minority Report,"$102,000,000 "
M2771,Juwanna Mann,"$15,600,000 "
M2772,Scooby-Doo,"$84,000,000 "
M2773,Windtalkers,"$115,000,000 "
M2774,The Bourne Identity,"$60,000,000 "
M2775,The Divine Secrets of the Ya-Ya Sisterhood,"$27,000,000 "
M2776,Bad Company,"$70,000,000 "
M2777,Simon,"$1,300,000 "
M2778,Lucky Number Slevin,"$27,000,000 "
M2779,Friends with Money,"$6,500,000 "
M2780,The Benchwarmers,"$35,000,000 "
M2781,Ice Age: The Meltdown,"$75,000,000 "
M2782,Slither,"$15,250,000 "
M2783,Gwoemul,"$12,000,000 "
M2784,Zodiac,"$85,000,000 "
M2785,300,"$60,000,000 "
M2786,Wild Hogs,"$60,000,000 "
M2787,Black Snake Moan,"$15,000,000 "
M2788,Reno 911!: Miami,"$10,000,000 "
M2789,The Number 23,"$32,000,000 "
M2790,The Interpreter,"$90,000,000 "
M2791,The Amityville Horror,"$18,500,000 "
M2792,Artificial Intelligence: AI,"$90,000,000 "
M2793,crazy/beautiful,"$13,000,000 "
M2794,Dr. Dolittle 2,"$72,000,000 "
M2795,The Fast and the Furious,"$38,000,000 "
M2796,Lara Croft: Tomb Raider,"$94,000,000 "
M2797,Mean Girls,"$18,000,000 "
M2798,Laws of Attraction,"$32,000,000 "
M2799,Godsend,"$30,000,000 "
M2800,Envy,"$20,000,000 "
M2801,Man on Fire,"$60,000,000 "
M2802,13 Going On 30,"$37,000,000 "
M2803,The Punisher,"$33,000,000 "
M2804,Johnny English,"$45,000,000 "
M2805,"House of 1,000 Corpses","$7,000,000 "
M2806,Anger Management,"$56,000,000 "
M2807,What a Girl Wants,"$25,000,000 "
M2808,What Lies Beneath,"$90,000,000 "
M2809,A Man Apart,"$36,000,000 "
M2810,X-Men,"$75,000,000 "
M2811,Undercover Brother,"$25,000,000 "
M2812,The Sum of All Fears,"$68,000,000 "
M2813,Elling,"$2,100,000 "
M2814,Spirit: Stallion of the Cimarron,"$80,000,000 "
M2815,Insomnia,"$46,000,000 "
M2816,The Importance of Being Earnest,"$15,000,000 "
M2817,About a Boy,"$27,000,000 "
M2818,Star Wars Ep. II: Attack of the Clones,"$115,000,000 "
M2819,The Believer,"$1,500,000 "
M2820,Basic Instinct 2,"$70,000,000 "
M2821,Brick,"$450,000 "
M2822,Stay Alive,"$20,000,000 "
M2823,Inside Man,"$50,000,000 "
M2824,V for Vendetta,"$50,000,000 "
M2825,The Astronaut Farmer,"$13,000,000 "
M2826,Hot Fuzz,"$16,000,000 "
M2827,Ghost Rider,"$120,000,000 "
M2828,Bridge to Terabithia,"$25,000,000 "
M2829,Music and Lyrics,"$40,000,000 "
M2830,Sahara,"$145,000,000 "
M2831,Sin City,"$40,000,000 "
M2832,Beauty Shop,"$25,000,000 "
M2833,Guess Who,"$35,000,000 "
M2834,Swordfish,"$80,000,000 "
M2835,Evolution,"$80,000,000 "
M2836,Atlantis: The Lost Empire,"$90,000,000 "
M2837,Pearl Harbor,"$151,500,000 "
M2838,Kill Bill: Volume 2,"$55,000,000 "
M2839,Connie and Carla,"$20,000,000 "
M2840,Shade,"$6,800,000 "
M2841,The Whole Ten Yards,"$30,000,000 "
M2842,The Girl Next Door,"$25,000,000 "
M2843,Ella Enchanted,"$35,000,000 "
M2844,The Alamo,"$92,000,000 "
M2845,Johnson Family Vacation,"$12,000,000 "
M2846,Walking Tall,"$56,000,000 "
M2847,Raising Victor Vargas,"$800,000 "
M2848,The Core,"$85,000,000 "
M2849,Basic,"$50,000,000 "
M2850,Dreamcatcher,"$68,000,000 "
M2851,But I'm a Cheerleader,"$1,200,000 "
M2852,Scary Movie,"$19,000,000 "
M2853,The Adventures of Rocky & Bullwinkle,"$76,000,000 "
M2854,The Perfect Storm,"$120,000,000 "
M2855,The Patriot,"$110,000,000 "
M2856,"Me, Myself & Irene","$51,000,000 "
M2857,Chicken Run,"$42,000,000 "
M2858,Shaft,"$53,012,938 "
M2859,Unfaithful,"$50,000,000 "
M2860,Spider-Man,"$139,000,000 "
M2861,Sheâ€™s the Man,"$25,000,000 "
M2862,Thank You For Smoking,"$7,500,000 "
M2863,Find Me Guilty,"$13,000,000 "
M2864,The Shaggy Dog,"$60,000,000 "
M2865,Failure to Launch,"$50,000,000 "
M2866,Hannibal Rising,"$50,000,000 "
M2867,Das Leben der Anderen,"$2,000,000 "
M2868,The Messengers,"$16,000,000 "
M2869,Miss Congeniality 2: Armed and Fabulous,"$60,000,000 "
M2870,The Ring Two,"$50,000,000 "
M2871,Ice Princess,"$25,000,000 "
M2872,The Darkness,"$4,000,000 "
M2873,The Upside of Anger,"$12,000,000 "
M2874,Robots,"$80,000,000 "
M2875,Shrek,"$50,000,000 "
M2876,Moulin Rouge,"$53,000,000 "
M2877,Angel Eyes,"$38,000,000 "
M2878,A Knightâ€™s Tale,"$41,000,000 "
M2879,Shaolin Soccer,"$10,000,000 "
M2880,Hellboy,"$60,000,000 "
M2881,The Prince & Me,"$30,000,000 "
M2882,Home on the Range,"$110,000,000 "
M2883,Scooby-Doo 2: Monsters Unleashed,"$25,000,000 "
M2884,The Ladykillers,"$35,000,000 "
M2885,L'auberge espagnole,"$5,900,000 "
M2886,Tears of the Sun,"$75,000,000 "
M2887,Agent Cody Banks,"$25,000,000 "
M2888,Bringing Down the House,"$20,000,000 "
M2889,Gone in 60 Seconds,"$103,300,000 "
M2890,Big Momma's House,"$33,000,000 "
M2891,Shanghai Noon,"$55,000,000 "
M2892,My Big Fat Greek Wedding,"$5,000,000 "
M2893,Nueve Reinas,"$1,500,000 "
M2894,Murder by Numbers,"$50,000,000 "
M2895,The Scorpion King,"$60,000,000 "
M2896,Ultraviolet,"$30,000,000 "
M2897,Aquamarine,"$12,000,000 "
M2898,16 Blocks,"$45,000,000 "
M2899,Dave Chappelle's Block Party,"$3,000,000 "
M2900,Doogal,"$20,000,000 "
M2901,"Paris, je t'aime","$13,000,000 "
M2902,Because I Said So,"$39,000,000 "
M2903,Smokin' Aces,"$17,000,000 "
M2904,Blood and Chocolate,"$15,000,000 "
M2905,Epic Movie,"$20,000,000 "
M2906,The Pacifier,"$56,000,000 "
M2907,Man of the House,"$50,000,000 "
M2908,Diary of a Mad Black Woman,"$5,500,000 "
M2909,Hostage,"$75,000,000 "
M2910,The Mummy Returns,"$98,000,000 "
M2911,Driven,"$72,000,000 "
M2912,Jersey Girl,"$35,000,000 "
M2913,Eternal Sunshine of the Spotless Mind,"$20,000,000 "
M2914,Dawn of the Dead,"$28,000,000 "
M2915,Bon Voyage,"$20,000,000 "
M2916,Secret Window,"$40,000,000 "
M2917,Cradle 2 the Grave,"$25,000,000 "
M2918,Old School,"$24,000,000 "
M2919,The Life of David Gale,"$50,000,000 "
M2920,Mission: Impossible 2,"$120,000,000 "
M2921,Small Time Crooks,"$18,000,000 "
M2922,Gerry,"$7,000,000 "
M2923,Dinosaur,"$127,500,000 "
M2924,Battlefield Earth: A Saga of the Year 3000,"$80,000,000 "
M2925,The Sweetest Thing,"$43,000,000 "
M2926,Michael Jordan to the MAX,"$7,000,000 "
M2927,Bend it Like Beckham,"$5,600,000 "
M2928,High Crimes,"$42,000,000 "
M2929,Big Trouble,"$45,000,000 "
M2930,Nochnoy dozor,"$4,200,000 "
M2931,Center Stage,"$18,000,000 "
M2932,Eight Below,"$40,000,000 "
M2933,Date Movie,"$20,000,000 "
M2934,The Pink Panther,"$80,000,000 "
M2935,Firewall,"$50,000,000 "
M2936,Curious George,"$50,000,000 "
M2937,Final Destination 3,"$25,000,000 "
M2938,When a Stranger Calls,"$15,000,000 "
M2939,Alone with Her,"$1,000,000 "
M2940,Arthur et les Minimoys,"$80,000,000 "
M2941,Stomp the Yard,"$14,000,000 "
M2942,Happily N'Ever After,"$47,000,000 "
M2943,Thr3e,"$2,400,000 "
M2944,Der Untergang,"$13,500,000 "
M2945,Cursed,"$35,000,000 "
M2946,Freedom Writers,"$21,000,000 "
M2947,Son of the Mask,"$100,000,000 "
M2948,Constantine,"$75,000,000 "
M2949,Because of Winn-Dixie,"$15,000,000 "
M2950,Hitch,"$55,000,000 "
M2951,The Wedding Date,"$15,000,000 "
M2952,Crocodile Dundee in Los Angeles,"$25,000,000 "
M2953,Bridget Jones's Diary,"$25,000,000 "
M2954,Josie and the Pussycats,"$22,000,000 "
M2955,Kingdom Come,"$7,000,000 "
M2956,Joe Dirt,"$16,000,000 "
M2957,Just Visiting,"$40,000,000 "
M2958,Agent Cody Banks 2: Destination London,"$26,000,000 "
M2959,Starsky & Hutch,"$60,000,000 "
M2960,Twisted,"$50,000,000 "
M2961,Hidalgo,"$78,000,000 "
M2962,Decoys,"$5,000,000 "
M2963,Club Dread,"$8,500,000 "
M2964,All the Real Girls,"$1,000,000 "
M2965,Daredevil,"$80,000,000 "
M2966,Shanghai Knights,"$50,000,000 "
M2967,How to Lose a Guy in 10 Days,"$50,000,000 "
M2968,Irreversible,"$5,400,000 "
M2969,Final Destination 2,"$26,000,000 "
M2970,Gladiator,"$103,000,000 "
M2971,Frequency,"$31,000,000 "
M2972,The Flintstones in Viva Rock Vegas,"$58,000,000 "
M2973,U-571,"$62,000,000 "
M2974,The Virgin Suicides,"$6,000,000 "
M2975,The Rookie,"$22,000,000 "
M2976,Love & Basketball,"$15,000,000 "
M2977,Blade 2,"$54,000,000 "
M2978,Resident Evil,"$35,000,000 "
M2979,Showtime,"$85,000,000 "
M2980,Ice Age,"$65,000,000 "
M2981,Nanny McPhee,"$25,000,000 "
M2982,Big Momma's House 2,"$40,000,000 "
M2983,Boogeyman,"$20,000,000 "
M2984,Hide and Seek,"$25,000,000 "
M2985,Blow,"$30,000,000 "
M2986,Spy Kids,"$35,000,000 "
M2987,The Tailor of Panama,"$18,000,000 "
M2988,Someone Like You,"$23,000,000 "
M2989,Along Came a Spider,"$28,000,000 "
M2990,Amores Perros,"$2,000,000 "
M2991,Heartbreakers,"$38,000,000 "
M2992,Memento,"$5,000,000 "
M2993,The Brothers,"$6,000,000 "
M2994,Welcome to Mooseport,"$26,000,000 "
M2995,Exit Wounds,"$33,000,000 "
M2996,Eurotrip,"$25,000,000 "
M2997,Confessions of a Teenage Drama Queen,"$15,000,000 "
M2998,Against the Ropes,"$39,000,000 "
M2999,The Passion of the Christ,"$25,000,000 "
M3000,Darkness Falls,"$7,000,000 "
M3001,A Guy Thing,"$20,000,000 "
M3002,Kangaroo Jack,"$60,000,000 "
M3003,Just Married,"$19,000,000 "
M3004,Keeping the Faith,"$29,000,000 "
M3005,American Psycho,"$8,000,000 "
M3006,28 Days,"$43,000,000 "
M3007,Rules of Engagement,"$60,000,000 "
M3008,The Time Machine,"$80,000,000 "
M3009,All About the Benjamins,"$14,000,000 "
M3010,We Were Soldiers,"$70,000,000 "
M3011,40 Days and 40 Nights,"$17,000,000 "
M3012,Dragonfly,"$60,000,000 "
M3013,Last Holiday,"$45,000,000 "
M3014,Hoodwinked,"$17,500,000 "
M3015,Glory Road,"$30,000,000 "
M3016,Hostel,"$4,800,000 "
M3017,Grandmaâ€™s Boy,"$5,000,000 "
M3018,Are We There Yet?,"$20,000,000 "
M3019,Assault On Precinct 13,"$30,000,000 "
M3020,Coach Carter,"$45,000,000 "
M3021,White Noise,"$10,000,000 "
M3022,Elektra,"$65,000,000 "
M3023,Racing Stripes,"$30,000,000 "
M3024,Enemy at the Gates,"$85,000,000 "
M3025,Company Man,"$12,000,000 "
M3026,15 Minutes,"$42,000,000 "
M3027,See Spot Run,"$16,000,000 "
M3028,The Mexican,"$40,000,000 "
M3029,50 First Dates,"$75,000,000 "
M3030,Miracle,"$28,000,000 "
M3031,The Return,"$15,000,000 "
M3032,Catch That Kid,"$18,000,000 "
M3033,You Got Served,"$8,000,000 "
M3034,Barbershop 2: Back in Business,"$18,000,000 "
M3035,The Road to El Dorado,"$95,000,000 "
M3036,High Fidelity,"$20,000,000 "
M3037,Super Troopers,"$1,200,000 "
M3038,Peter Pan: Return to Neverland,"$20,000,000 "
M3039,John Q.,"$36,000,000 "
M3040,Crossroads,"$12,000,000 "
M3041,Hart's War,"$70,000,000 "
M3042,Rollerball,"$70,000,000 "
M3043,Big Fat Liar,"$15,000,000 "
M3044,Slackers,"$11,000,000 "
M3045,Birthday Girl,"$13,000,000 "
M3046,BloodRayne,"$25,000,000 "
M3047,Sweet November,"$40,000,000 "
M3048,3000 Miles to Graceland,"$62,000,000 "
M3049,Recess: School's Out,"$10,000,000 "
M3050,The Caveman's Valentine,"$13,500,000 "
M3051,Down to Earth,"$30,000,000 "
M3052,Saving Silverman,"$22,000,000 "
M3053,The Big Bounce,"$50,000,000 "
M3054,Win a Date with Tad Hamilton!,"$24,000,000 "
M3055,The Butterfly Effect,"$13,000,000 "
M3056,Torque,"$40,000,000 "
M3057,Along Came Polly,"$42,000,000 "
M3058,My Baby's Daddy,"$12,000,000 "
M3059,Chasing Liberty,"$23,000,000 "
M3060,Romeo Must Die,"$25,000,000 "
M3061,Erin Brockovich,"$50,000,000 "
M3062,Final Destination,"$23,000,000 "
M3063,The Ninth Gate,"$38,000,000 "
M3064,Mission to Mars,"$90,000,000 "
M3065,The Mothman Prophecies,"$42,000,000 "
M3066,Kung Pow: Enter the Fist,"$10,000,000 "
M3067,The Count of Monte Cristo,"$40,000,000 "
M3068,Snow Dogs,"$32,000,000 "
M3069,Orange County,"$18,000,000 "
M3070,Hannibal,"$87,000,000 "
M3071,The Next Best Thing,"$25,000,000 "
M3072,Drowning Mona,"$16,000,000 "
M3073,Wonder Boys,"$35,000,000 "
M3074,The Pledge,"$45,000,000 "
M3075,Save the Last Dance,"$13,000,000 "
M3076,The Whole Nine Yards,"$24,000,000 "
M3077,Pitch Black,"$23,000,000 "
M3078,Hanging Up,"$40,000,000 "
M3079,Snow Day,"$13,000,000 "
M3080,The Tigger Movie,"$20,000,000 "
M3081,Boiler Room,"$9,000,000 "
M3082,Scream 3,"$40,000,000 "
M3083,Eye of the Beholder,"$15,000,000 "
M3084,Supernova,"$60,000,000 "
M3085,My Dog Skip,"$7,000,000 "
M3086,Long Shot,"$40,000,000 "
M3087,The Art of Racing in the Rain,"$18,000,000 "
M3088,The Grudge,"$10,000,000 "
M3089,The Gentlemen,"$22,000,000 "
M3090,Spies in Disguise,"$100,000,000 "
M3091,1917,"$100,000,000 "
M3092,Little Women,"$42,000,000 "
M3093,Just Mercy,"$25,000,000 "
M3094,Pinocchio,"$13,200,000 "
M3095,Baekdusan,"$17,700,000 "
M3096,Cats,"$100,000,000 "
M3097,Star Wars: The Rise of Skywalker,"$275,000,000 "
M3098,Richard Jewell,"$45,000,000 "
M3099,Bombshell,"$32,000,000 "
M3100,Black Christmas,"$5,000,000 "
M3101,Jumanji: The Next Level,"$125,000,000 "
M3102,Underwater,"$65,000,000 "
M3103,Bloodshot,"$45,000,000 "
M3104,Knives Out,"$40,000,000 "
M3105,Queen & Slim,"$20,000,000 "
M3106,A Beautiful Day in the Neighborhood,"$45,000,000 "
M3107,21 Bridges,"$33,000,000 "
M3108,Frozen II,"$150,000,000 "
M3109,Ford v. Ferrari,"$97,600,000 "
M3110,Charlieâ€™s Angels,"$48,000,000 "
M3111,The Good Liar,"$10,000,000 "
M3112,Midway,"$100,000,000 "
M3113,Honey Boy,"$3,500,000 "
M3114,Last Christmas,"$30,000,000 "
M3115,Motherless Brooklyn,"$26,000,000 "
M3116,Harriet,"$17,000,000 "
M3117,Arctic Dogs,"$50,000,000 "
M3118,Doctor Sleep,"$45,000,000 "
M3119,Terminator: Dark Fate,"$185,000,000 "
M3120,Countdown,"$6,500,000 "
M3121,Black and Blue,"$12,000,000 "
M3122,The Lighthouse,"$4,000,000 "
M3123,Jay and Silent Bob Reboot,"$10,000,000 "
M3124,Jojo Rabbit,"$14,000,000 "
M3125,Maleficent: Mistress of Evil,"$185,000,000 "
M3126,Jexi,"$5,000,000 "
M3127,The Addams Family,"$24,000,000 "
M3128,Zombieland: Double Tap,"$48,000,000 "
